Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Name,Label
192.168.1.172-157.240.241.55-53248-443-6,192.168.1.172,53248,157.240.241.55,443,6,01/11/2023 10:34:05 AM,1236454,12,12,1520.0,6740.0,645.0,0.0,126.66666666666669,212.6706088738824,2711.0,0.0,561.6666666666667,859.2481209367486,6680.394094725724,19.41034603794399,53758.86956521739,202234.8967978718,978716.0,1.0,1232785.0,112071.36363636365,288882.84917567286,978716.0,1.0,1231964.0,111996.72727272728,299054.5718560714,1011140.0,1.0,0,0,0,0,264,252,9.705173018971996,9.705173018971996,0.0,2711.0,330.40000000000003,641.2214905943187,411165.0,2,2,0,12,23,0,0,0,1.0,344.1666666666667,126.66666666666669,561.6666666666666,0,0,0,8260,18,6846,0,0,0,0,64240,270,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.172-157.240.241.55-53250-443-6,192.168.1.172,53250,157.240.241.55,443,6,01/11/2023 10:34:05 AM,1249828,11,12,1515.0,6735.0,640.0,0.0,137.72727272727272,217.9376474632554,2706.0,0.0,561.25,858.1115762374537,6600.908284980013,18.402532188429127,56810.36363636365,207403.59706908363,982616.0,1.0,1246462.0,124646.2,302850.61207972927,982616.0,1.0,1245338.0,113212.54545454546,298014.87902430765,1008915.0,1.0,0,0,0,0,232,252,8.801211046640018,9.60132114178911,0.0,2706.0,343.75,650.3382564681913,422939.847826087,2,2,0,12,22,0,0,0,1.0,358.69565217391306,137.72727272727272,561.25,0,0,0,8250,18,6763,0,0,0,0,64240,270,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.172-157.240.241.55-53252-443-6,192.168.1.172,53252,157.240.241.55,443,6,01/11/2023 10:34:05 AM,1255076,11,12,1520.0,6741.0,645.0,0.0,138.1818181818182,219.09213503994988,2712.0,0.0,561.75,859.4755403997572,6582.071523955521,18.32558347064241,57048.909090909096,204933.48676487792,971004.0,1.0,1251415.0,125141.5,298996.600774156,971004.0,2.0,1250223.0,113656.63636363635,295224.33920165617,1000339.0,1.0,0,0,0,0,232,252,8.764409485959415,9.561173984682998,0.0,2712.0,344.2083333333333,651.385879034691,424303.5634057971,2,2,0,12,22,0,0,0,1.0,359.17391304347825,138.1818181818182,561.75,0,0,0,8261,18,6743,0,0,0,0,64240,270,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.172-157.240.241.55-53249-443-6,192.168.1.172,53249,157.240.241.55,443,6,01/11/2023 10:34:06 AM,1,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,2,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.172-157.240.241.55-53251-443-6,192.168.1.172,53251,157.240.241.55,443,6,01/11/2023 10:34:05 AM,1263553,11,11,1523.0,6739.0,648.0,0.0,138.45454545454544,219.7868802437323,2760.0,0.0,612.6363636363637,1076.1894138791065,6538.704747644144,17.411220581962134,60169.19047619047,210165.9718714281,973545.0,1.0,1259115.0,125911.5,299818.2363904467,973545.0,1.0,1259063.0,125906.3,309776.5118196056,1004223.0,2.0,0,0,0,0,232,232,8.705610290981067,8.705610290981067,0.0,2760.0,359.21739130434787,781.5040252628108,610748.5415019761,2,2,0,12,21,0,0,0,1.0,375.54545454545456,138.45454545454547,612.6363636363636,0,0,0,8262,17,6698,0,0,0,0,64240,270,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.172-157.240.241.55-53250-443-6,192.168.1.172,53250,157.240.241.55,443,6,01/11/2023 10:34:06 AM,1,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,2,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.172-157.240.241.55-53252-443-6,192.168.1.172,53252,157.240.241.55,443,6,01/11/2023 10:34:06 AM,2,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,2,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.172-157.240.241.55-53251-443-6,192.168.1.172,53251,157.240.241.55,443,6,01/11/2023 10:34:06 AM,2,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,2,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
157.240.241.55-192.168.1.172-443-53248-6,157.240.241.55,443,192.168.1.172,53248,6,01/11/2023 10:34:06 AM,31888,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,188.15855494229805,62.71951831409935,31888.0,0.0,31888.0,31888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,31.35975915704968,31.35975915704968,0.0,6.0,2.0,3.4641016151377544,12.0,1,0,1,0,1,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,270,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.172-157.240.241.55-53253-443-6,192.168.1.172,53253,157.240.241.55,443,6,01/11/2023 10:34:05 AM,1640054,12,15,1517.0,8456.0,648.0,0.0,126.41666666666669,213.6519933031851,2709.0,0.0,563.7333333333332,807.0499600986534,6080.897336307219,16.462872563952164,63078.99999999999,189036.46237485507,970535.0,1.0,1636630.0,148784.54545454544,282744.888668695,970535.0,1.0,1635201.0,116800.07142857142,259483.0476604365,995951.0,1.0,0,0,0,0,276,312,7.316832250645406,9.146040313306758,0.0,2709.0,356.1785714285714,639.0753768543954,408417.3373015874,2,2,0,14,26,0,0,0,1.0,369.3703703703704,126.41666666666669,563.7333333333333,0,0,0,9973,20,6194,0,0,0,0,64240,270,9,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.172-157.240.241.55-53253-443-6,192.168.1.172,53253,157.240.241.55,443,6,01/11/2023 10:34:07 AM,1,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,2,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.172-44.214.116.116-52938-443-6,192.168.1.172,52938,44.214.116.116,443,6,01/11/2023 10:34:08 AM,2,2,0,37.0,0.0,31.0,6.0,18.5,17.67766952966369,0.0,0.0,0.0,0.0,18500000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,1000000.0,0.0,6.0,31.0,22.666666666666664,14.433756729740644,208.3333333333333,0,0,1,1,2,0,0,0,0.0,34.0,18.5,0.0,0,0,0,0,0,0,0,0,0,0,511,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
142.250.176.202-192.168.1.249-443-63172-6,142.250.176.202,443,192.168.1.249,63172,6,01/11/2023 10:34:10 AM,666387,3,2,219.0,63.0,73.0,73.0,73.0,0.0,39.0,24.0,31.5,10.606601717798211,423.1775229708864,7.503147570405786,166596.75,111686.42615040558,238634.0,2.0,427751.0,213875.5,2799.435746717542,215855.0,211896.0,2.0,2.0,0.0,2.0,2.0,1,0,0,0,96,64,4.501888542243472,3.0012590281623144,24.0,73.0,59.16666666666667,21.94918373577174,481.7666666666667,1,0,0,5,5,0,0,0,0.0,71.0,73.0,31.5,0,0,0,282,5,423,0,0,0,0,265,2048,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.249-142.250.176.202-63172-443-6,192.168.1.249,63172,142.250.176.202,443,6,01/11/2023 10:34:11 AM,1,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.172-104.66.243.145-53214-80-6,192.168.1.172,53214,104.66.243.145,80,6,01/11/2023 10:34:12 AM,4399,1,1,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1363.94635144351,454.6487838145033,4399.0,0.0,4399.0,4399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,227.32439190725165,227.32439190725165,0.0,6.0,4.0,3.4641016151377544,12.0,2,0,0,0,2,0,0,0,1.0,6.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,512,501,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.172-157.240.241.55-53254-443-6,192.168.1.172,53254,157.240.241.55,443,6,01/11/2023 10:34:05 AM,6777197,12,13,1519.0,7076.0,650.0,0.0,126.58333333333331,214.09617988750813,2760.0,0.0,544.3076923076923,997.4309821248606,1268.2234262926104,3.6888406814793786,282383.2083333333,1263191.9997489448,6210452.0,1.0,6773811.0,615801.0,1856402.638127677,6210452.0,1.0,6771936.0,564328.0,1786870.7473295317,6235441.0,2.0,0,0,0,0,276,272,1.7706435271101018,1.9181971543692768,0.0,2760.0,330.57692307692304,738.7861489268419,545804.9738461538,2,2,0,14,24,0,0,0,1.0,343.8,126.58333333333331,544.3076923076923,0,0,0,8527,15,16678,12,1519,13,7076,64240,270,9,20,563356.0,0.0,563356.0,563356.0,6210452.0,0.0,6210452.0,6210452.0,DoS ICMP Flood,1
157.240.241.55-192.168.1.172-443-53254-6,157.240.241.55,443,192.168.1.172,53254,6,01/11/2023 10:34:12 AM,20919,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,286.82059371862897,95.60686457287632,20919.0,0.0,20919.0,20919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,47.803432286438166,47.803432286438166,0.0,6.0,2.0,3.4641016151377544,12.0,0,0,1,0,2,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,270,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.172-157.240.241.55-53254-443-6,192.168.1.172,53254,157.240.241.55,443,6,01/11/2023 10:34:12 AM,1,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.182-20.37.141.81-60499-443-6,192.168.1.182,60499,20.37.141.81,443,6,01/11/2023 10:34:15 AM,276372,13,14,3480.0,4726.0,1757.0,0.0,267.6923076923077,562.9193821225476,2676.0,0.0,337.57142857142856,768.1625142843462,29691.864588308512,97.69441187964048,10629.692307692309,19649.4077768654,51008.0,1.0,226574.0,18881.166666666668,25345.016963474063,57802.0,1.0,225409.0,17339.153846153848,25480.43671736597,55090.0,1.0,0,0,0,0,272,292,47.03805016427134,50.65636171536914,0.0,2676.0,293.07142857142856,655.3337814269651,429462.3650793652,2,2,0,15,26,0,0,0,1.0,303.9259259259259,267.6923076923077,337.57142857142856,0,0,0,8206,21,47119,0,0,0,0,64240,501,12,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.172-157.240.241.55-53264-443-6,192.168.1.172,53264,157.240.241.55,443,6,01/11/2023 10:34:05 AM,11892063,11,13,1512.0,7550.0,643.0,0.0,137.45454545454544,218.99925280071784,2712.0,0.0,580.7692307692308,825.737564629965,762.0208537408522,2.0181527797153445,517046.2173913043,2371790.760380357,11395757.0,1.0,11888324.0,1188832.4,3586842.3684985777,11395757.0,1.0,11888129.0,990677.4166666664,3289235.1871284456,11433669.0,1.0,0,0,0,0,244,272,0.9249866907028662,1.0931660890124784,0.0,2712.0,362.48,644.5141012163091,415398.4266666667,2,2,0,13,23,0,0,0,1.0,377.5833333333333,137.45454545454547,580.7692307692307,0,0,0,8994,15,19429,11,1512,13,7550,64240,270,9,20,492566.0,0.0,492566.0,492566.0,11395757.0,0.0,11395757.0,11395757.0,DoS ICMP Flood,1
192.168.1.172-157.240.241.55-53264-443-6,192.168.1.172,53264,157.240.241.55,443,6,01/11/2023 10:34:17 AM,2,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,2,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.172-157.240.241.55-53265-443-6,192.168.1.172,53265,157.240.241.55,443,6,01/11/2023 10:34:05 AM,17257187,10,12,1505.0,7549.0,642.0,0.0,150.5,225.9829147917554,2760.0,0.0,629.0833333333333,1027.8550002384345,524.6509758513946,1.274831176135485,821770.8095238095,3652131.496457098,16760104.0,1.0,17253678.0,1917075.3333333333,5566447.356620783,16760104.0,2.0,17253251.0,1568477.3636363638,5050515.742648275,16795281.0,1.0,0,0,0,0,224,252,0.5794687164252205,0.6953624597102646,0.0,2760.0,393.6521739130435,783.1255912684788,613285.6916996046,2,2,0,13,21,0,0,0,1.0,411.54545454545456,150.5,629.0833333333334,0,0,0,8992,14,19383,10,1505,12,7549,64240,270,8,20,493574.0,0.0,493574.0,493574.0,16760104.0,0.0,16760104.0,16760104.0,DoS ICMP Flood,1
192.168.1.172-157.240.241.55-53265-443-6,192.168.1.172,53265,157.240.241.55,443,6,01/11/2023 10:34:22 AM,1,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,2,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.9-192.168.1.1-8080-40405-6,192.168.1.9,8080,192.168.1.1,40405,6,01/11/2023 10:33:46 AM,39695823,3,4,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.4534482129265842,0.1763409716936716,6615970.5,7590378.328785378,15479024.0,1.0,30576474.0,15288237.0,269814.9771380381,15479025.0,15097449.0,39695822.0,13231940.666666666,3566716.9596824376,15479025.0,9119347.0,0,0,0,0,60,128,0.0755747021544307,0.1007662695392409,0.0,6.0,3.0,3.2071349029490928,10.285714285714286,1,0,0,0,7,0,0,0,1.0,3.4285714285714284,6.0,0.0,0,0,0,0,0,0,1,6,1,0,2048,123,2,20,1.3333333333333333,0.5773502691896257,2.0,1.0,13231939.666666666,3566716.121642474,15479024.0,9119347.0,DoS ICMP Flood,1
192.168.1.81-18.164.110.164-55602-443-6,192.168.1.81,55602,18.164.110.164,443,6,01/11/2023 10:34:20 AM,578965,17,18,4649.0,9950.0,1349.0,0.0,273.47058823529414,520.7827183249098,1386.0,0.0,552.7777777777778,541.3646759978902,25215.68661318042,60.45270439491161,17028.38235294118,51554.16932733176,224229.0,0.0,578965.0,36185.3125,80609.46664151282,254341.0,2.0,572637.0,33684.529411764706,70175.07657469783,224229.0,0.0,0,0,0,0,360,372,29.36274213467136,31.08996226024026,0.0,1386.0,405.5277777777778,539.1242892008754,290654.9992063492,0,2,0,14,34,0,0,0,1.0,417.1142857142857,273.47058823529414,552.7777777777778,0,0,0,14599,28,25422,0,0,0,0,64240,512,16,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.172-157.240.241.55-53262-443-6,192.168.1.172,53262,157.240.241.55,443,6,01/11/2023 10:34:06 AM,237051,9,9,1493.0,6708.0,655.0,0.0,165.88888888888889,238.32249392600588,2760.0,0.0,745.3333333333334,1157.0293859708145,34595.93083344934,75.93302707012414,13944.176470588236,14425.671501854316,48477.0,1.0,237051.0,29631.375,29203.65895831499,83425.0,1.0,200566.0,25070.75,20428.263339584904,49711.0,1.0,0,0,0,0,192,192,37.96651353506207,37.96651353506207,0.0,2760.0,431.6315789473685,845.6317303600975,715093.0233918128,0,2,0,10,17,0,0,0,1.0,455.6111111111111,165.88888888888889,745.3333333333334,0,0,0,8201,14,38927,0,0,0,0,64240,270,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.172-157.240.241.55-53261-443-6,192.168.1.172,53261,157.240.241.55,443,6,01/11/2023 10:34:06 AM,218480,9,9,1485.0,6708.0,647.0,0.0,165.0,236.2763212850581,2760.0,0.0,745.3333333333334,1157.0293859708145,37500.0,82.38740388136213,12851.764705882351,12068.288650060393,31425.0,1.0,218480.0,27310.0,23852.200395650834,64852.0,3.0,182723.0,22840.375,19062.09385094258,51264.0,1.0,0,0,0,0,192,192,41.193701940681066,41.193701940681066,0.0,2760.0,431.2105263157895,845.5163168770092,714897.8421052631,0,2,0,10,17,0,0,0,1.0,455.1666666666667,165.0,745.3333333333334,0,0,0,8193,14,42649,0,0,0,0,64240,270,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.172-157.240.241.55-53260-443-6,192.168.1.172,53260,157.240.241.55,443,6,01/11/2023 10:34:06 AM,203922,9,10,1482.0,6710.0,644.0,0.0,164.66666666666666,235.51220775153035,2712.0,0.0,671.0,907.319985206738,40172.2227126058,93.17287982660037,11328.999999999998,11383.29343948454,29200.0,0.0,203922.0,25490.25,22074.710933231137,55007.0,0.0,172285.0,19142.777777777777,18799.851866289915,52532.0,1.0,0,0,0,0,192,212,44.13452202312649,49.03835780347388,0.0,2712.0,409.6,697.5067175681046,486515.6210526317,0,2,0,10,18,0,0,0,1.0,431.1578947368421,164.66666666666666,671.0,0,0,0,8192,15,46141,0,0,0,0,64240,270,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.172-162.254.193.102-50660-27030-6,192.168.1.172,50660,162.254.193.102,27030,6,01/11/2023 10:33:47 AM,27160126,2,2,118.0,0.0,59.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,4.344604292336493,0.1472747217741184,9053375.333333332,15559155.009919316,27019540.0,70274.0,27089852.0,27089852.0,0.0,27089852.0,27089852.0,27089814.0,27089814.0,0.0,27089814.0,27089814.0,1,0,0,0,40,40,0.0736373608870592,0.0736373608870592,0.0,59.0,35.4,32.315630892804805,1044.3000000000002,0,0,0,2,4,0,0,0,1.0,44.25,59.0,0.0,0,0,0,0,0,0,2,118,2,0,507,1022,1,20,70312.0,0.0,70312.0,70312.0,27019540.0,0.0,27019540.0,27019540.0,DoS ICMP Flood,1
192.168.1.81-3.33.190.236-33358-443-6,192.168.1.81,33358,3.33.190.236,443,6,01/11/2023 10:33:40 AM,55038833,28,19,15353.0,15052.0,1118.0,0.0,548.3214285714287,558.3995021203493,7577.0,0.0,792.2105263157895,1663.741385450521,552.4281374207189,0.8539425245444431,1196496.3695652173,2085546.5722792973,4964762.0,72.0,55038833.0,2038475.296296296,2397060.7977554,4964762.0,2529.0,54998762.0,3055486.777777778,2396652.421900243,5009323.0,6608.0,1,0,0,0,896,608,0.5087317167498809,0.3452108077945621,0.0,7577.0,656.2499999999998,1121.4863712284086,1257731.680851064,0,0,0,28,47,0,0,0,0.0,670.2127659574468,548.3214285714286,792.2105263157895,0,0,0,12211,6,10952,2,1395,1,1368,501,1369,13,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
209.206.49.216-192.168.1.87-30001-47570-6,209.206.49.216,30001,192.168.1.87,47570,6,01/11/2023 10:34:04 AM,4561867,11,5,221.0,10776.0,151.0,0.0,20.090909090909093,48.22956467863781,2736.0,195.0,2155.2,1107.0012195115237,2410.6358208163456,3.5073359218933824,304124.4666666667,1114246.8375591435,4330369.0,1.0,4561867.0,456186.7,1361729.951743659,4330369.0,1.0,4484438.0,1121109.5,2191384.3979210192,4407749.0,283.0,1,0,0,0,352,160,2.4112934463017006,1.096042475591682,0.0,2736.0,651.0,1144.3946543915697,1309639.125,0,0,0,4,16,0,0,0,0.0,691.6875,20.09090909090909,2155.2,0,0,0,10732,5,136390,11,221,5,10776,63,1304,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.172-157.240.241.55-53255-443-6,192.168.1.172,53255,157.240.241.55,443,6,01/11/2023 10:34:05 AM,22100050,11,12,1527.0,6739.0,652.0,0.0,138.8181818181818,220.71557180308696,2710.0,0.0,561.5833333333334,859.0207382757874,374.02630310791153,1.040721627326635,1004547.7272727274,4595910.9686705535,21580059.0,1.0,22096533.0,2209653.3,6806472.117921736,21580059.0,1.0,22094789.0,2008617.181818182,6504338.192745974,21618221.0,1.0,0,0,0,0,232,252,0.4977364304605646,0.5429851968660705,0.0,2710.0,344.41666666666663,651.2120416488057,424077.1231884058,2,2,0,12,22,0,0,0,1.0,359.39130434782606,138.8181818181818,561.5833333333334,0,0,0,8198,15,16856,11,1527,12,6739,64240,270,10,20,516473.0,0.0,516473.0,516473.0,21580059.0,0.0,21580059.0,21580059.0,DoS ICMP Flood,1
18.197.213.150-192.168.1.9-80-55704-6,18.197.213.150,80,192.168.1.9,55704,6,01/11/2023 10:33:38 AM,45315945,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1765383023569297,6473706.428571429,8074128.096018704,15107820.0,2.0,45315943.0,15105314.333333334,2175.560694012772,15107822.0,15103931.0,45315943.0,15105314.333333334,2175.560694012772,15107822.0,15103931.0,0,0,0,0,128,128,0.0882691511784648,0.0882691511784648,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,442,2048,0,32,2.0,0.0,2.0,2.0,15105312.333333334,2175.560694012772,15107820.0,15103929.0,DoS ICMP Flood,1
192.168.1.172-157.240.241.55-53255-443-6,192.168.1.172,53255,157.240.241.55,443,6,01/11/2023 10:34:27 AM,1,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,2,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.1.45-34.120.115.102-56236-443-6,192.168.1.45,56236,34.120.115.102,443,6,01/11/2023 10:34:35 AM,114302,10,8,1473.0,1053.0,670.0,0.0,147.3,239.5380044075586,586.0,0.0,131.625,207.3216531314152,22099.350842504944,157.4775594477787,6723.64705882353,8690.38662072333,27495.0,0.0,110332.0,12259.11111111111,15704.604909424212,42020.0,0.0,109634.0,15662.0,13814.157713495722,32051.0,2.0,0,0,0,0,328,264,87.48753302654372,69.99002642123497,0.0,670.0,132.94736842105263,215.6425730189788,46501.71929824561,0,2,0,10,17,0,0,0,0.0,140.33333333333334,147.3,131.625,0,0,0,2526,10,30892,0,0,0,0,64240,272,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
