Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Name,Label
192.168.1.9-142.251.16.188-57649-5228-6,192.168.1.9,57649,142.251.16.188,5228,6,01/11/2023 12:14:02 PM,9624,1,1,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,623.4413965087282,207.8137988362427,9624.0,0.0,9624.0,9624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,103.90689941812136,103.90689941812136,0.0,6.0,4.0,3.4641016151377544,12.0,0,0,0,0,2,0,0,0,1.0,6.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,2048,265,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.1.81-18.214.52.141-55836-443-6,192.168.1.81,55836,18.214.52.141,443,6,01/11/2023 12:14:21 PM,9968,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.64205457463885,9968.0,0.0,9968.0,9968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,100.32102728731942,100.32102728731942,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,114,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.1.7-54.230.163.60-33610-443-6,192.168.1.7,33610,54.230.163.60,443,6,01/11/2023 12:13:48 PM,3829,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.3295899712718,3829.0,0.0,3829.0,3829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,261.1647949856359,261.1647949856359,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,722,131,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
198.252.206.25-192.168.1.48-443-42244-6,198.252.206.25,443,192.168.1.48,42244,6,01/11/2023 12:14:16 PM,129093,3,4,61.0,312.0,61.0,0.0,20.333333333333336,35.21836642056717,195.0,0.0,78.0,84.24962907930218,2889.389819742356,54.224473828945015,21515.5,34366.64734739192,82927.0,1.0,129093.0,64546.5,31358.064425279823,86720.0,42373.0,3181.0,1060.3333333333333,1833.9531982396209,3178.0,1.0,1,0,0,0,96,128,23.239060212405008,30.98541361654001,0.0,195.0,54.25,64.94778122241195,4218.214285714285,0,0,0,4,7,0,0,0,1.0,62.0,20.33333333333333,78.0,0,0,0,373,4,4331,0,0,0,0,65,501,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.1.172-3.234.132.237-59978-443-6,192.168.1.172,59978,3.234.132.237,443,6,01/11/2023 12:14:08 PM,129156,8,10,2181.0,5680.0,873.0,0.0,272.625,352.4234212664403,1380.0,0.0,568.0,680.6452820669515,60864.38105856484,139.366347672582,7597.411764705883,13133.21157913604,55191.0,1.0,129156.0,18450.857142857145,22196.88552048516,66139.0,2.0,63599.0,7066.555555555556,10556.413774468005,29796.0,1.0,0,0,0,0,172,212,61.940598965592,77.42574870699,0.0,1380.0,413.7368421052631,558.1401498732955,311520.4269005848,0,2,0,7,17,0,0,0,1.0,436.72222222222223,272.625,568.0,0,0,0,7861,13,68622,0,0,0,0,64240,185,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
34.117.65.55-192.168.1.185-443-38738-6,34.117.65.55,443,192.168.1.185,38738,6,01/11/2023 12:13:58 PM,38511,2,2,24.0,28.0,24.0,0.0,12.0,16.97056274847714,28.0,0.0,14.0,19.79898987322333,1350.2635610604764,103.8664277738828,12837.0,22160.7610654508,38426.0,2.0,38511.0,38511.0,0.0,38511.0,38511.0,83.0,83.0,0.0,83.0,83.0,1,0,0,0,64,64,51.9332138869414,51.9332138869414,0.0,28.0,15.2,13.971399357258385,195.2,0,0,0,2,4,0,0,0,1.0,19.0,12.0,14.0,0,0,0,0,0,0,0,0,0,0,285,501,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.1.9-17.57.144.55-56753-5223-6,192.168.1.9,56753,17.57.144.55,5223,6,01/11/2023 12:14:30 PM,8642,2,1,34.0,24.0,34.0,0.0,17.0,24.04163056034261,24.0,24.0,24.0,0.0,6711.4093959731545,347.14186530895626,4321.0,5702.109083488319,8353.0,289.0,8642.0,8642.0,0.0,8642.0,8642.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,32,231.4279102059708,115.7139551029854,0.0,34.0,23.0,16.041612554021285,257.3333333333333,0,0,0,2,3,0,0,0,0.0,30.666666666666668,17.0,24.0,0,0,0,0,0,0,0,0,0,0,2048,501,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.1.81-108.138.109.12-51818-443-6,192.168.1.81,51818,108.138.109.12,443,6,01/11/2023 12:14:30 PM,519939,13,14,4583.0,9950.0,1349.0,0.0,352.5384615384616,576.969036630883,2736.0,0.0,710.7142857142858,929.0810537276092,27951.355832126457,51.929168614010486,19997.653846153848,57832.92790232381,216508.0,1.0,519939.0,43328.25,82089.36667285234,221070.0,1271.0,514896.0,39607.384615384624,78379.82255927272,216508.0,1.0,0,0,0,0,424,456,25.00293303637542,26.926235577635065,0.0,2736.0,519.0357142857141,778.4208840667899,605939.0727513226,0,2,0,12,26,0,0,0,1.0,538.2592592592592,352.53846153846155,710.7142857142857,0,0,0,14533,13,28432,0,0,0,0,64240,147,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.1.81-52.46.150.72-60546-443-6,192.168.1.81,60546,52.46.150.72,443,6,01/11/2023 12:14:22 PM,10586,2,1,41.0,31.0,35.0,6.0,20.5,20.50609665440988,31.0,31.0,31.0,0.0,6801.435858681277,283.3931607783866,5293.0,7027.227191431909,10262.0,324.0,10586.0,10586.0,0.0,10586.0,10586.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,188.9287738522577,94.46438692612884,6.0,35.0,26.75,13.96125591294231,194.91666666666663,0,0,0,2,3,0,0,0,0.0,35.666666666666664,20.5,31.0,0,0,0,0,0,0,0,0,0,0,501,912,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.1.252-54.164.253.62-60069-443-6,192.168.1.252,60069,54.164.253.62,443,6,01/11/2023 12:13:39 PM,9289,2,1,35.0,31.0,35.0,0.0,17.5,24.748737341529164,31.0,31.0,31.0,0.0,7105.178167725267,322.9626439875121,4644.5,6565.486463317094,9287.0,2.0,9289.0,9289.0,0.0,9289.0,9289.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,32,215.3084293250081,107.65421466250405,0.0,35.0,25.25,16.938614661968867,286.91666666666663,0,0,0,2,3,0,0,0,0.0,33.666666666666664,17.5,31.0,0,0,0,0,0,0,0,0,0,0,5684,16,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.1.108-216.220.52.141-57744-8190-6,192.168.1.108,57744,216.220.52.141,8190,6,01/11/2023 12:13:39 PM,33174,3,2,206.0,429.0,206.0,0.0,68.66666666666666,118.93415545306291,381.0,48.0,214.5,235.46655813512032,19141.49635256526,150.7204437209863,8293.5,12978.647040427595,27317.0,2.0,33174.0,16587.0,23454.73193195778,33172.0,2.0,3.0,3.0,0.0,3.0,3.0,1,0,0,0,96,64,90.4322662325918,60.28817748839453,0.0,381.0,140.16666666666666,151.29893147893233,22891.36666666666,0,0,0,3,5,0,0,0,0.0,168.2,68.66666666666667,214.5,0,0,0,0,0,0,0,0,0,0,2608,1452,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.1.1-192.168.1.9-40634-8080-6,192.168.1.1,40634,192.168.1.9,8080,6,01/11/2023 12:14:09 PM,15094540,2,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.3974947232575487,0.1987473616287743,7547270.0,10673448.764464464,15094538.0,2.0,15094540.0,15094540.0,0.0,15094540.0,15094540.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,20,0.1324982410858496,0.0662491205429248,0.0,6.0,1.5,3.0,9.0,0,0,0,0,3,0,0,0,0.0,2.0,0.0,6.0,0,0,0,0,0,0,2,0,1,6,123,2048,0,32,0.0,0.0,0.0,0.0,15094538.0,0.0,15094538.0,15094538.0,DoS UDP Flood,1
192.168.1.11-34.117.13.189-51290-443-6,192.168.1.11,51290,34.117.13.189,443,6,01/11/2023 12:13:48 PM,30118529,2,2,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.3984258328154074,0.1328086109384691,10039509.666666668,17322197.115015816,30041460.0,38338.0,30080191.0,30080191.0,0.0,30080191.0,30080191.0,30079798.0,30079798.0,0.0,30079798.0,30079798.0,0,0,0,0,40,40,0.0664043054692345,0.0664043054692345,0.0,6.0,3.6,3.286335345030997,10.8,0,0,0,0,4,0,0,0,1.0,4.5,6.0,0.0,0,0,0,0,0,0,2,12,2,0,4338,268,1,20,38731.0,0.0,38731.0,38731.0,30041460.0,0.0,30041460.0,30041460.0,DoS UDP Flood,1
209.206.49.216-192.168.1.87-30001-47566-6,209.206.49.216,30001,192.168.1.87,47566,6,01/11/2023 12:14:12 PM,76823,2,1,70.0,195.0,70.0,0.0,35.0,49.49747468305833,195.0,195.0,195.0,0.0,3449.487783606472,39.05080509743176,38411.5,52152.66064641381,75289.0,1534.0,76823.0,76823.0,0.0,76823.0,76823.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,32,26.033870064954503,13.016935032477251,0.0,195.0,83.75,81.17624857883821,6589.583333333333,0,0,0,2,3,0,0,0,0.0,111.66666666666669,35.0,195.0,0,0,0,0,0,0,0,0,0,0,1232,274,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.1.9-192.168.1.1-8080-40632-6,192.168.1.9,8080,192.168.1.1,40632,6,01/11/2023 12:13:45 PM,45313810,4,4,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.5296398603427962,0.1765466201142654,6473401.428571428,8073962.672384564,15209995.0,3.0,45313807.0,15104602.333333334,102368.786093874,15209998.0,15005556.0,45313807.0,15104602.333333334,102368.786093874,15209998.0,15005556.0,0,0,0,0,80,128,0.0882733100571327,0.0882733100571327,0.0,6.0,3.333333333333333,3.1622776601683795,10.0,0,0,0,0,8,0,0,0,1.0,3.75,6.0,0.0,0,0,0,0,0,0,1,8,1,0,2048,123,3,20,3.0,0.0,3.0,3.0,15104599.333333334,102368.786093874,15209995.0,15005553.0,DoS UDP Flood,1
209.206.49.216-192.168.1.87-30001-47568-6,209.206.49.216,30001,192.168.1.87,47568,6,01/11/2023 12:14:22 PM,76822,2,1,70.0,195.0,70.0,0.0,35.0,49.49747468305833,195.0,195.0,195.0,0.0,3449.532685949337,39.05131342584156,38411.0,52390.95563167368,75457.0,1365.0,76822.0,76822.0,0.0,76822.0,76822.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,32,26.03420895056104,13.01710447528052,0.0,195.0,83.75,81.17624857883821,6589.583333333333,0,0,0,2,3,0,0,0,0.0,111.66666666666669,35.0,195.0,0,0,0,0,0,0,0,0,0,0,1232,274,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
18.218.78.141-192.168.1.7-443-55598-6,18.218.78.141,443,192.168.1.7,55598,6,01/11/2023 12:13:39 PM,43009506,11,15,213.0,2399.0,49.0,0.0,19.363636363636363,22.46896850001231,440.0,0.0,159.9333333333333,208.4272626350109,60.73076031145301,0.604517522242641,1720380.2399999998,3175965.365787494,11011642.0,2.0,43009504.0,4300950.4,3840531.086906289,11011642.0,19520.0,43009504.0,3072107.4285714286,3766002.510048057,11030755.0,20364.0,0,0,0,0,352,480,0.2557574132565019,0.348760108986139,0.0,440.0,96.74074074074076,169.65498759192084,28782.81481481481,0,0,0,12,26,0,0,0,1.0,100.46153846153848,19.363636363636363,159.93333333333334,0,0,0,0,0,0,1,26,1,299,27,2668,5,32,2841427.0,3697566.021417422,7804202.0,19111.0,7910949.0,2928832.0064971293,11011642.0,5120719.0,DoS UDP Flood,1
209.206.49.216-192.168.1.87-30001-47562-6,209.206.49.216,30001,192.168.1.87,47562,6,01/11/2023 12:14:22 PM,76976,2,1,70.0,195.0,70.0,0.0,35.0,49.49747468305833,195.0,195.0,195.0,0.0,3442.63146954895,38.97318644772396,38488.0,52480.05108610319,75597.0,1379.0,76976.0,76976.0,0.0,76976.0,76976.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,32,25.98212429848264,12.99106214924132,0.0,195.0,83.75,81.17624857883821,6589.583333333333,0,0,0,2,3,0,0,0,0.0,111.66666666666669,35.0,195.0,0,0,0,0,0,0,0,0,0,0,1232,274,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.1.9-192.168.1.1-8080-40630-6,192.168.1.9,8080,192.168.1.1,40630,6,01/11/2023 12:13:49 PM,45055901,4,4,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.5326716249665056,0.1775572083221685,6436557.285714285,8027802.129964521,15040087.0,2.0,45055898.0,15018632.666666666,19859.50030422048,15040089.0,15000896.0,45055899.0,15018633.0,19860.040508518607,15040090.0,15000896.0,0,0,0,0,80,128,0.0887786041610842,0.0887786041610842,0.0,6.0,3.333333333333333,3.1622776601683795,10.0,0,0,0,0,8,0,0,0,1.0,3.75,6.0,0.0,0,0,0,0,0,0,1,8,1,0,2048,123,3,20,2.6666666666666665,0.5773502691896257,3.0,2.0,15018630.0,19860.040508518607,15040087.0,15000893.0,DoS UDP Flood,1
192.168.1.9-192.168.1.1-8080-40631-6,192.168.1.9,8080,192.168.1.1,40631,6,01/11/2023 12:13:48 PM,45143426,4,4,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.5316388702975269,0.1772129567658422,6449060.857142857,8043439.400514567,15097487.0,2.0,45143424.0,15047808.0,49039.124696511455,15097489.0,14999437.0,45143424.0,15047808.0,49039.124696511455,15097489.0,14999437.0,0,0,0,0,80,128,0.0886064783829211,0.0886064783829211,0.0,6.0,3.333333333333333,3.1622776601683795,10.0,0,0,0,0,8,0,0,0,1.0,3.75,6.0,0.0,0,0,0,0,0,0,1,8,1,0,2048,123,3,20,2.0,0.0,2.0,2.0,15047806.0,49039.124696511455,15097487.0,14999435.0,DoS UDP Flood,1
192.168.2.3-91.189.91.49-41026-80-6,192.168.2.3,41026,91.189.91.49,80,6,01/11/2023 12:13:50 PM,9309,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.2687721559781,4654.5,6579.628598940824,9307.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,214.8458481039854,107.4229240519927,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,237,508,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.1.11-173.194.195.206-50480-443-6,192.168.1.11,50480,173.194.195.206,443,6,01/11/2023 12:13:46 PM,30111090,2,2,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.3985242646480084,0.1328414215493361,10037030.0,17331245.059147567,30049428.0,30699.0,30080127.0,30080127.0,0.0,30080127.0,30080127.0,30080391.0,30080391.0,0.0,30080391.0,30080391.0,0,0,0,0,40,40,0.066420710774668,0.066420710774668,0.0,6.0,3.6,3.286335345030997,10.8,0,0,0,0,4,0,0,0,1.0,4.5,6.0,0.0,0,0,0,0,0,0,2,12,2,0,6125,297,1,20,30699.0,0.0,30699.0,30699.0,30049428.0,0.0,30049428.0,30049428.0,DoS UDP Flood,1
209.206.49.216-192.168.1.87-30001-47560-6,209.206.49.216,30001,192.168.1.87,47560,6,01/11/2023 12:14:23 PM,78442,2,1,70.0,195.0,70.0,0.0,35.0,49.49747468305833,195.0,195.0,195.0,0.0,3378.29224140129,38.24481782718442,39221.0,51580.61126043389,75694.0,2748.0,78442.0,78442.0,0.0,78442.0,78442.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,32,25.496545218122947,12.748272609061472,0.0,195.0,83.75,81.17624857883821,6589.583333333333,0,0,0,2,3,0,0,0,0.0,111.66666666666669,35.0,195.0,0,0,0,0,0,0,0,0,0,0,1232,274,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.1.81-108.138.109.12-51806-443-6,192.168.1.81,51806,108.138.109.12,443,6,01/11/2023 12:14:30 PM,180687,9,8,1909.0,7188.0,1328.0,0.0,212.11111111111111,451.3935213437507,4104.0,0.0,898.5,1459.1604239620617,50346.73219434713,94.08535201757736,11292.937499999998,28802.76039888944,112547.0,1.0,180687.0,22585.875,40953.37651328991,117693.0,1556.0,175311.0,25044.42857142857,41830.284566954375,112547.0,1.0,0,0,0,0,296,264,49.80989224459978,44.275459772977584,0.0,4104.0,505.388888888889,1051.606845506599,1105876.9575163398,0,2,0,7,16,0,0,0,0.0,535.1176470588235,212.11111111111111,898.5,0,0,0,9097,7,52571,0,0,0,0,64240,136,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.1.172-31.13.71.51-59344-443-6,192.168.1.172,59344,31.13.71.51,443,6,01/11/2023 12:13:40 PM,55860597,48,63,16210.0,39009.0,844.0,6.0,337.7083333333334,348.30220177148647,2760.0,0.0,619.1904761904763,959.42838925132,988.5143189572428,1.987089396842644,507823.609090909,1505023.5671586224,5003502.0,0.0,55860597.0,1188523.3404255323,2130928.4532014723,5003502.0,1.0,55835396.0,900570.9032258064,1933715.133506524,5035895.0,0.0,1,0,0,0,960,1260,0.8592819013373595,1.1278074955052844,0.0,2760.0,497.1964285714285,764.8377068535311,584976.717824968,0,0,0,60,111,0,0,0,1.0,501.6756756756757,337.7083333333333,619.1904761904761,0,0,0,4601,8,66000,4,1473,5,3546,512,2046,47,20,68144.00000000001,12098.997644433195,92351.0,59186.0,5002177.454545454,1105.0670896950544,5003502.0,5000029.0,DoS UDP Flood,1
192.168.1.172-162.254.193.102-50660-27030-6,192.168.1.172,50660,162.254.193.102,27030,6,01/11/2023 12:13:49 PM,27151812,2,2,118.0,0.0,59.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,4.345934628598637,0.1473198179185978,9050604.0,15554747.22987651,27011679.0,69930.0,27081609.0,27081609.0,0.0,27081609.0,27081609.0,27081882.0,27081882.0,0.0,27081882.0,27081882.0,1,0,0,0,40,40,0.0736599089592989,0.0736599089592989,0.0,59.0,35.4,32.315630892804805,1044.3000000000002,0,0,0,2,4,0,0,0,1.0,44.25,59.0,0.0,0,0,0,0,0,0,2,118,2,0,511,1022,1,20,69930.0,0.0,69930.0,69930.0,27011679.0,0.0,27011679.0,27011679.0,DoS UDP Flood,1
209.206.49.216-192.168.1.87-30001-47570-6,209.206.49.216,30001,192.168.1.87,47570,6,01/11/2023 12:13:54 PM,77431,2,1,70.0,195.0,70.0,0.0,35.0,49.49747468305833,195.0,195.0,195.0,0.0,3422.4018803838258,38.74417223076029,38715.5,52169.63120916229,75605.0,1826.0,77431.0,77431.0,0.0,77431.0,77431.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,32,25.8294481538402,12.914724076920097,0.0,195.0,83.75,81.17624857883821,6589.583333333333,0,0,0,2,3,0,0,0,0.0,111.66666666666669,35.0,195.0,0,0,0,0,0,0,0,0,0,0,63,1304,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
18.197.213.150-192.168.1.9-80-55704-6,18.197.213.150,80,192.168.1.9,55704,6,01/11/2023 12:13:49 PM,45310169,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1765608069129029,6472881.285714285,8073099.0201552445,15105434.0,2.0,45310167.0,15103389.0,2747.063705122253,15105436.0,15100267.0,45310167.0,15103389.0,2747.063705122253,15105436.0,15100267.0,0,0,0,0,128,128,0.0882804034564514,0.0882804034564514,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,442,2048,0,32,2.0,0.0,2.0,2.0,15103387.0,2747.063705122253,15105434.0,15100265.0,DoS UDP Flood,1
192.168.1.9-192.168.1.1-8080-40628-6,192.168.1.9,8080,192.168.1.1,40628,6,01/11/2023 12:13:42 PM,45171748,4,4,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.5313055407995281,0.177101846933176,6453106.857142856,8048629.096467368,15172593.0,2.0,45171746.0,15057248.666666666,99930.13362511496,15172638.0,14999465.0,45171746.0,15057248.666666666,99892.91601676932,15172595.0,14999465.0,0,0,0,0,80,128,0.088550923466588,0.088550923466588,0.0,6.0,3.333333333333333,3.1622776601683795,10.0,0,0,0,0,8,0,0,0,1.0,3.75,6.0,0.0,0,0,0,0,0,0,1,8,1,0,2048,123,3,20,16.333333333333332,24.826061575153908,45.0,2.0,15057232.333333334,99905.3075733884,15172593.0,14999463.0,DoS UDP Flood,1
192.168.1.9-192.168.1.1-8080-40629-6,192.168.1.9,8080,192.168.1.1,40629,6,01/11/2023 12:13:39 PM,45012034,4,4,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.533190746279095,0.1777302487596983,6430290.571428571,8019849.294904816,15011994.0,2.0,45012032.0,15004010.666666666,7278.392290426048,15012415.0,14999789.0,45011613.0,15003871.0,7036.483425689284,15011996.0,14999789.0,0,0,0,0,80,128,0.0888651243798491,0.0888651243798491,0.0,6.0,3.333333333333333,3.1622776601683795,10.0,0,0,0,0,8,0,0,0,1.0,3.75,6.0,0.0,0,0,0,0,0,0,1,8,1,0,2048,123,3,20,141.66666666666669,241.9097627904532,421.0,2.0,15003869.0,7036.483425689284,15011994.0,14999787.0,DoS UDP Flood,1
192.168.1.1-192.168.1.9-40633-8080-6,192.168.1.1,40633,192.168.1.9,8080,6,01/11/2023 12:13:44 PM,45078280,4,3,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.3993053860972513,0.1552854279267088,7513046.666666667,8230138.988643939,15040150.0,1.0,45078280.0,15026093.333333334,20467.117172023354,15040152.0,15002612.0,30038129.0,15019064.5,23267.348634943348,15035517.0,15002612.0,0,0,0,0,128,60,0.0887345302438336,0.0665508976828752,0.0,6.0,2.25,3.1052950170405937,9.642857142857142,0,0,0,0,7,0,0,0,0.0,2.571428571428572,0.0,6.0,0,0,0,0,0,0,1,0,1,6,123,2048,0,32,1.5,0.7071067811865476,2.0,1.0,15026092.0,20466.773732076093,15040150.0,15002611.0,DoS UDP Flood,1
192.168.1.81-108.138.109.12-51816-443-6,192.168.1.81,51816,108.138.109.12,443,6,01/11/2023 12:14:30 PM,205041,9,8,1914.0,6262.0,1333.0,0.0,212.66666666666663,452.9390135548052,4104.0,0.0,782.75,1416.155030859465,39874.95183890051,82.91024721884891,12815.0625,34606.45515597488,137005.0,1.0,205041.0,25630.125,47700.02905491029,138654.0,1384.0,200190.0,28598.571428571428,50096.40189294085,137005.0,1.0,0,0,0,0,296,264,43.89366029233178,39.016586926517135,0.0,4104.0,454.2222222222223,1008.0440907464758,1016152.8888888892,0,2,0,7,16,0,0,0,0.0,480.9411764705882,212.66666666666663,782.75,0,0,0,8176,7,41565,0,0,0,0,64240,136,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS UDP Flood,1
192.168.1.9-192.168.1.1-8080-40626-6,192.168.1.9,8080,192.168.1.1,40626,6,01/11/2023 12:13:49 PM,45055901,4,4,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.5326716249665056,0.1775572083221685,6436557.285714285,8027803.377105153,15040088.0,1.0,45055899.0,15018633.0,19860.040508518607,15040090.0,15000896.0,45055899.0,15018633.0,19860.39342510616,15040090.0,15000895.0,0,0,0,0,80,128,0.0887786041610842,0.0887786041610842,0.0,6.0,3.333333333333333,3.1622776601683795,10.0,0,0,0,0,8,0,0,0,1.0,3.75,6.0,0.0,0,0,0,0,0,0,1,8,1,0,2048,123,3,20,1.6666666666666667,0.5773502691896257,2.0,1.0,15018631.333333334,19859.94686129178,15040088.0,15000894.0,DoS UDP Flood,1
192.168.1.9-192.168.1.1-8080-40627-6,192.168.1.9,8080,192.168.1.1,40627,6,01/11/2023 12:13:45 PM,45313808,4,4,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.529639883719329,0.176546627906443,6473401.142857142,8073963.875027938,15209996.0,1.0,45313807.0,15104602.333333334,102368.786093874,15209998.0,15005556.0,45313806.0,15104602.0,102369.26986649852,15209998.0,15005555.0,0,0,0,0,80,128,0.0882733139532215,0.0882733139532215,0.0,6.0,3.333333333333333,3.1622776601683795,10.0,0,0,0,0,8,0,0,0,1.0,3.75,6.0,0.0,0,0,0,0,0,0,1,8,1,0,2048,123,3,20,2.0,0.0,2.0,2.0,15104600.333333334,102368.786093874,15209996.0,15005554.0,DoS UDP Flood,1
